loc,comment_lines,blank_lines,cyclomatic_complexity,halstead_volume,halstead_difficulty,maintainability_index,num_methods,num_classes,coupling,cohesion,inheritance_depth,num_children,weighted_methods_per_class,response_for_class,lack_of_cohesion,code_churn,num_commits,num_authors,file_age_days,num_revisions,num_bugs_historical,num_bug_fixes,test_coverage,comment_ratio,duplicate_code_ratio,fan_in,fan_out,num_dependencies,defect,complexity_per_loc,bug_density,churn_per_commit
165,3,10,17,1317.9720978284074,9.40596388179829,57.22958449633982,8,7,1,0.7858226885883766,3,2,18,8,0.2710480466439936,56,24,3,447,18,0,1,44.954457280813834,0.3712883891886783,0.11691494801632843,2,4,4,0,0.10240963855421686,0.0,2.24
46,3,7,33,6637.636176085757,9.116147077294533,68.80847779850116,10,4,3,0.5493589201888329,1,0,13,14,0.2200078057147784,51,19,2,221,16,2,0,39.14993704801669,0.06984142610443221,0.0641206477998107,2,2,4,1,0.7021276595744681,42.5531914893617,2.55
216,21,8,25,3785.5495729464365,10.008405566837228,73.98437442570068,12,5,4,0.7813929795156894,0,1,13,18,0.22361704480624844,48,12,5,400,9,1,2,39.57712701491193,0.4086851641362715,0.5296753368380284,4,3,7,1,0.1152073732718894,4.608294930875576,3.6923076923076925
81,26,12,4,1352.4315713903727,20.66149415885011,54.80386613618235,6,2,9,0.41608218877606573,1,1,14,9,0.1725173706345966,48,31,2,627,8,5,2,82.78390339304173,0.10609664245785648,0.08504697662597936,6,4,5,1,0.04878048780487805,60.97560975609756,1.5
110,8,3,3,670.7280836435433,4.197779866592091,65.68882023411683,5,4,4,0.9522965019214072,0,1,18,15,0.04710188276430047,39,21,2,27,14,3,0,84.30073100992293,0.15054473955521772,0.0632228591778293,5,3,1,1,0.02702702702702703,27.027027027027028,1.7727272727272727
81,38,6,8,2458.0474558629508,9.363470843860188,15.23345293174021,10,4,5,0.5975927155531945,1,1,13,10,0.18185234068674527,41,20,2,21,16,2,2,42.68555478617902,0.3942433551866914,0.1083199802318349,2,7,3,1,0.0975609756097561,24.390243902439025,1.9523809523809523
946,3,1,1,414.2434316994585,4.649731309419503,51.83503175332304,10,3,6,0.8720947550308664,2,1,9,11,0.256015757487291,51,24,4,326,16,2,3,54.98799956081473,0.22169703995144224,0.1616749892217728,3,5,5,1,0.0010559662090813093,2.1119324181626187,2.04
146,18,10,9,1765.7976071461528,9.754769288160247,74.07017425108934,7,5,6,0.3611404957106843,1,3,17,12,0.16113177705351683,52,16,4,403,25,1,2,65.10341218320323,0.5494777631952761,0.07327317061391271,4,5,3,1,0.061224489795918366,6.802721088435374,3.0588235294117645
51,5,12,6,1817.959794336877,4.6676547200291445,45.35411931490641,14,4,3,0.4292838176834567,4,4,9,12,0.13249949649641504,54,19,4,176,24,1,2,57.2384095055411,0.43473559890736285,0.02360621002606139,2,7,4,1,0.11538461538461539,19.230769230769234,2.7
337,10,5,5,3165.954622230582,5.997343332147096,66.17968443179194,13,6,3,0.9157309539560918,1,1,18,19,0.16866645970046756,47,24,5,92,16,1,2,66.22658555537242,0.30104109240590543,0.020270888045778868,4,6,5,1,0.014792899408284023,2.9585798816568047,1.88
43,21,26,2,17320.742295589447,6.375452334004826,73.93745001605396,11,4,5,0.42923512333476055,2,0,14,6,0.2452715352722616,55,22,3,212,9,0,0,57.53655124732661,0.06692577506646007,0.06176636902978238,1,5,4,0,0.045454545454545456,0.0,2.391304347826087
182,8,2,11,1623.6240005800803,12.036074634318634,58.1490159828447,8,4,7,0.8100570355994784,0,0,12,12,0.2151598450554143,65,24,4,73,19,3,5,51.27877645284844,0.21989537248896338,0.034647437131665515,0,10,1,1,0.060109289617486336,16.393442622950822,2.6
20,13,2,4,659.2061936727171,11.69576981286559,68.40927541993142,7,3,6,0.8572635198663384,0,0,19,9,0.3551905347512261,56,23,1,55,17,5,0,44.48363837590113,0.13768140248023736,0.009620263605121582,3,5,9,1,0.19047619047619047,238.09523809523807,2.3333333333333335
39,54,8,2,1068.9431058950415,3.963554849201868,45.74534869430776,10,1,6,0.5531275469754685,5,3,10,18,0.12949124914964197,50,18,3,134,15,1,1,67.68927675315227,0.21519900333985306,0.026547215059516256,4,3,3,0,0.05,25.0,2.6315789473684212
180,11,17,1,186.965497617245,7.594824705262326,60.867774406079064,9,5,4,0.8983159335425082,0,1,12,14,0.057675738597300574,58,28,2,49,21,3,1,65.69675128662149,0.4137454327426408,0.05983637340754047,1,2,10,1,0.0055248618784530384,16.574585635359114,2.0
310,46,28,7,547.4586145173482,5.1820984096302585,77.20432339178446,5,4,7,0.7792454690864524,0,1,12,9,0.20839163201903735,46,24,2,133,13,2,1,40.89791345953624,0.28313932230605593,0.2759429121286062,5,1,2,0,0.022508038585209004,6.430868167202572,1.84
176,6,5,30,728.3032851232912,3.9382936457336104,68.13945921936869,6,3,4,0.869576749571521,1,2,12,12,0.4663576630673941,49,22,1,628,25,2,0,40.38170634844278,0.18293199574692304,0.016478251089405843,2,5,2,0,0.1694915254237288,11.299435028248588,2.130434782608696
132,34,17,27,649.3108710293465,6.629248668586767,53.26937460872129,7,5,8,0.5758614901391479,0,1,13,15,0.20787156727713008,47,20,2,367,20,0,1,61.62620055095373,0.1851961807211453,0.10326839905882856,1,9,4,1,0.20300751879699247,0.0,2.238095238095238
109,84,7,5,1277.1098471577498,6.3329021447459874,69.48432808581586,9,7,5,0.5364159641413384,1,1,9,19,0.49707074382569444,59,16,3,569,14,0,4,27.625130360910454,0.11672761576428928,0.08299904815949262,2,3,7,1,0.045454545454545456,0.0,3.4705882352941178
33,1,6,4,481.8245615551974,24.862440305026944,79.29219581273236,16,5,5,0.7874475970335074,1,2,13,14,0.6078966439284913,51,15,5,329,18,1,1,62.09481670044871,0.15011822038226713,0.029658937011041085,4,5,5,0,0.11764705882352941,29.41176470588235,3.1875
72,9,14,10,3364.486625116612,9.174977234465123,24.00117442845044,10,5,4,0.869714961714991,3,1,19,17,0.0703556215729767,50,19,6,88,17,3,0,62.588017683255096,0.31021303889068624,0.1292582846977204,2,5,2,1,0.136986301369863,41.0958904109589,2.5
93,35,12,3,1096.86025619488,3.7105913209621724,88.18148129911795,12,3,5,0.7072570295408954,1,1,7,16,0.3052743881312257,38,22,2,335,21,3,3,68.20949417179207,0.39604793601827976,0.045224145414860736,0,3,6,1,0.031914893617021274,31.914893617021274,1.6521739130434783
427,16,2,9,1086.4813983718902,5.571214080238554,58.27490522637856,12,2,2,0.9314640913807277,1,0,17,10,0.7145786074866135,48,14,3,513,17,2,0,82.2217268953235,0.17339040412535806,0.002965257978298917,1,7,6,0,0.02102803738317757,4.672897196261682,3.2
209,29,24,13,790.0571491075536,12.313443681140031,73.5097986648046,14,2,3,0.8552404760846983,3,0,19,22,0.4484506284839917,58,19,3,588,14,2,4,67.88785531177433,0.39260186799264285,0.1639410366530997,2,2,4,1,0.06190476190476191,9.523809523809526,2.9
25,10,22,19,1280.736630371337,20.993678874481564,88.94493847290455,7,2,7,0.9139840910182209,2,1,13,12,0.46254074462370076,48,18,3,230,15,1,0,72.70042278826087,0.24713080290270628,0.04716271493265127,5,9,4,1,0.7307692307692307,38.46153846153847,2.526315789473684
205,21,4,6,2502.632019061544,3.3434671715688338,37.56652605539068,10,5,5,0.9636117310188885,3,2,18,6,0.17255649617843777,58,21,1,48,16,3,0,64.31532031760892,0.5056510598194238,0.0782183609744609,3,6,3,0,0.02912621359223301,14.563106796116505,2.6363636363636362
100,17,10,6,460.7565370471941,2.8864801176013852,50.81117995144907,7,4,6,0.897659063812464,1,2,9,10,0.17669140267183006,47,24,4,9,17,2,0,55.71415325858662,0.35435846220845735,0.018921782076733454,4,3,1,0,0.0594059405940594,19.801980198019802,1.88
75,64,10,3,567.8648844447997,18.830588352858406,59.2290260824859,13,5,7,0.8002900867990056,0,0,21,14,0.31267250923459666,61,18,3,32,12,1,1,53.14900828539745,0.30454877823437904,0.06397066726672795,2,0,5,0,0.039473684210526314,13.157894736842104,3.210526315789474
273,25,9,3,809.3844101199433,8.978268880094472,49.32492957751143,9,5,2,0.44933200739380913,0,1,17,11,0.4215412152823785,48,24,2,674,17,1,3,49.26301765336877,0.33781664584646864,0.1187488101439183,3,9,4,0,0.010948905109489052,3.6496350364963503,1.92
416,28,4,6,285.46775386264693,4.786759333169441,99.69873151673617,16,3,7,0.9640089371525922,1,1,8,16,0.27301186855605625,49,19,5,125,9,2,2,49.29740248996958,0.40626337732093115,0.058815386909281536,1,7,2,0,0.014388489208633094,4.796163069544364,2.45
376,13,4,9,483.35053717996703,9.65344207113711,47.86455812346414,9,7,5,0.568070131414278,6,2,15,11,0.4671153443480213,50,20,1,387,22,5,3,55.93800153664002,0.1913507464384604,0.15266939151382963,0,4,2,1,0.023872679045092837,13.262599469496022,2.380952380952381
64,12,7,15,681.1476706366874,1.9780789184159837,53.88906441026267,12,4,5,0.654829098465105,0,1,17,15,0.554512443182363,52,20,5,126,17,2,0,24.04331029492201,0.5882302969507512,0.05421792521580902,0,1,8,1,0.23076923076923078,30.76923076923077,2.4761904761904763
108,13,18,3,2629.0798070902074,7.401537532562616,69.08778063205953,11,2,7,0.5479279881028558,5,3,15,7,0.05905119431681313,48,20,5,217,14,2,1,51.23689936463373,0.13140636924918048,0.02747343307317567,3,5,6,1,0.027522935779816515,18.34862385321101,2.2857142857142856
206,29,11,24,1425.9040733940992,8.705113280655171,40.95700947847823,10,4,6,0.6894183590161296,1,0,10,22,0.5152320828192959,57,12,2,5,16,2,0,77.37665550327024,0.3421803888497404,0.13029520037402192,1,5,4,1,0.11594202898550725,9.66183574879227,4.384615384615385
393,13,5,5,1330.8723538674863,11.72982882657338,57.08638576487472,9,3,5,0.5938053022461133,3,1,14,15,0.4925010003399903,58,10,2,58,14,5,3,70.99788308352231,0.35267754732805545,0.042552172923524534,4,2,4,1,0.012690355329949238,12.690355329949238,5.2727272727272725
91,26,13,7,2568.0392839161213,4.45065832684752,71.3490652250035,12,3,0,0.762215585954769,3,1,16,10,0.23419534163950256,41,22,2,115,23,0,6,41.339355744576075,0.41586194249429126,0.0764121334588076,1,5,3,0,0.07608695652173914,0.0,1.7826086956521738
123,160,0,4,955.8760134538287,7.712509189219187,58.34279191234978,9,4,7,0.8504108760319095,2,3,23,10,0.11758007489051861,59,15,5,200,16,1,0,67.75991722499938,0.09190014719195615,0.06308965510269604,4,5,3,0,0.03225806451612903,8.064516129032258,3.6875
49,47,18,1,1620.4592082297002,4.651955584375777,63.13226282200103,7,4,5,0.7511531685616403,2,3,20,15,0.43445317628518687,46,21,1,38,23,1,0,81.9691194957365,0.6731422819684382,0.2168285623698508,2,5,5,1,0.02,20.0,2.090909090909091
44,14,1,14,989.0829958571672,8.39546666841806,54.41335775103258,15,4,5,0.5946315448028936,2,1,20,10,0.26527021239964754,34,23,3,290,13,0,3,39.21514564705881,0.14965737600905868,0.0834184367588697,1,2,4,0,0.3111111111111111,0.0,1.4166666666666667
334,66,5,13,1429.9036586337977,4.7224457785731495,34.71059381638466,14,4,6,0.8881333099206083,2,1,18,11,0.2946511960271852,43,21,3,91,17,3,0,77.87056533447921,0.3825946364228174,0.01312551687051367,1,2,7,0,0.03880597014925373,8.955223880597016,1.9545454545454546
576,13,3,5,612.3116239550645,6.02519341188945,71.43186422678477,17,7,8,0.8986537218376736,4,1,18,16,0.14705839522734887,36,21,3,341,10,1,1,86.67718059447483,0.33442230387592037,0.00893206652461549,3,5,7,1,0.008665511265164644,1.7331022530329288,1.6363636363636365
138,2,2,7,95.69660685058358,4.491075936712273,100.0,8,7,4,0.45419726233817453,2,1,8,16,0.15982746874358,52,21,5,21,14,3,2,44.48267288668645,0.40559690215959104,0.1244270203075993,1,6,5,1,0.050359712230215826,21.58273381294964,2.3636363636363638
404,7,18,11,958.8367565455553,10.232491727307542,65.36803261566877,10,4,6,0.7807809200892875,1,1,18,13,0.2856057596497476,47,22,5,228,11,1,1,59.026458384283956,0.2511926493924961,0.14556946042405136,4,4,5,1,0.027160493827160494,2.4691358024691357,2.0434782608695654
213,3,5,2,4549.388630982531,11.350088693796996,69.50528234495098,7,4,4,0.9160215321759939,2,1,11,12,0.39951884437155133,55,21,5,70,17,2,4,36.348096651894444,0.08479521253771968,0.02141286341460679,3,1,4,0,0.009345794392523364,9.345794392523365,2.5
77,14,9,4,2768.9276720912153,6.57115564981409,78.8544551023372,8,4,1,0.668034123213364,3,0,13,14,0.17932621982637706,41,21,3,318,11,1,0,41.83143539881126,0.40837627411233823,0.10172213516752562,5,3,3,1,0.05128205128205128,12.82051282051282,1.8636363636363635
213,20,7,13,2879.573536586148,7.531686575033607,39.613390069066014,6,3,3,0.7490202898448496,3,0,13,13,0.5089363381998852,44,23,5,103,16,5,1,70.82002062630345,0.2681841335647634,0.13529312405082827,1,4,4,1,0.06074766355140187,23.36448598130841,1.8333333333333333
690,107,10,2,3774.905853138685,3.581222751096958,99.05029316259211,8,4,4,0.768986827832609,1,1,18,18,0.4006060666235799,55,33,4,219,16,1,3,68.46616333672395,0.2963603096619641,0.010972767503262454,5,6,2,1,0.002894356005788712,1.447178002894356,1.6176470588235294
143,27,7,9,1198.2981142043798,6.360847835885933,69.04657592845604,11,4,5,0.676482447436275,3,2,14,7,0.4128279009878001,44,21,3,545,19,5,1,82.24234705091685,0.04554103967463989,0.022813945251390143,3,3,2,1,0.0625,34.72222222222222,2.0
709,16,2,2,1335.84016158309,7.205882392937873,97.63713798178217,6,4,4,0.7811676476877288,3,1,17,6,0.6749435903943612,60,29,5,5,23,0,1,47.481972472522266,0.6527398732921327,0.05587802911983046,5,4,6,0,0.0028169014084507044,0.0,2.0
10,46,16,10,591.3145471871336,27.395987074003944,50.33934008952021,8,2,5,0.802394943249713,1,1,18,6,0.13848258356578824,53,15,3,3,15,2,3,52.98092077248442,0.11972519667588136,0.15495660224923122,2,10,7,0,0.9090909090909091,181.8181818181818,3.3125
337,2,4,7,799.4525204631824,4.237682277467156,100.0,17,5,2,0.9591457639062969,1,0,7,18,0.41460772596849216,38,23,3,295,15,1,1,93.6832617022604,0.1527817261880466,0.01945524771220904,6,3,2,0,0.020710059171597635,2.9585798816568047,1.5833333333333333
161,25,2,2,2029.9595582055242,15.364945051689542,80.50310988069566,14,2,2,0.7884017711424025,0,2,19,6,0.5816827691183228,52,27,2,208,19,2,0,82.97536879593164,0.3043326002656028,0.08361857216738983,2,2,4,0,0.012345679012345678,12.345679012345679,1.8571428571428572
110,43,5,18,3655.1208545179647,12.163374992245497,76.06080171704717,12,5,5,0.9566210096431114,1,1,14,13,0.1970941858561585,58,31,3,70,25,1,1,84.4789383037103,0.3504990126538595,5.638329190267618e-07,3,10,7,1,0.16216216216216217,9.00900900900901,1.8125
162,4,24,4,953.895116204603,8.50214259936247,69.68048908706295,12,3,5,0.6159546843438954,2,2,19,20,0.2297867603924758,47,23,1,137,14,2,3,63.359731821479414,0.4423227507773537,0.10104868691697419,2,7,2,0,0.024539877300613498,12.269938650306749,1.9583333333333333
20,63,14,3,699.1118439943145,17.80198988064872,60.02942763851101,14,3,5,0.7688981522195986,4,0,12,16,0.4390520168533364,48,13,3,9,17,2,0,50.957773994471644,0.11400211363574399,0.09753480448024265,5,4,6,1,0.14285714285714285,95.23809523809523,3.4285714285714284
119,28,5,8,1097.2122884818577,8.900012990140985,89.01063316947744,10,6,6,0.73498258245365,3,0,12,13,0.3932270111952051,45,14,2,43,16,1,1,61.68321281325919,0.6675987075813596,0.037735668258061704,2,4,5,0,0.06666666666666667,8.333333333333334,3.0
212,13,5,18,2000.6086713754896,8.976226638366516,67.80719739696094,9,5,4,0.8333109729140478,1,1,7,10,0.09897355212098513,49,22,2,111,21,2,0,97.04597808703011,0.2103150948838764,0.11595910594340161,3,5,9,1,0.08450704225352113,9.389671361502348,2.130434782608696
650,37,5,3,258.8231950162051,7.195383742260895,25.658605928256947,14,2,9,0.6388861240627407,3,2,11,9,0.32381373656826945,45,27,4,360,20,5,0,56.63138098185115,0.3825887153609633,0.030871295671962784,4,4,5,1,0.004608294930875576,7.680491551459293,1.6071428571428572
88,194,38,7,110.36786867411446,13.623339222718464,42.656270765859944,7,2,7,0.9352316929907271,4,1,16,11,0.04546884133843119,50,24,4,131,15,6,1,41.45833190312721,0.18681575944046433,0.038977241786325896,5,1,3,0,0.07865168539325842,67.41573033707866,2.0
66,24,10,10,632.3627180664537,12.784514283581588,61.28308495614506,10,6,2,0.7981484368206196,2,2,12,18,0.45711391684162783,58,18,3,177,18,2,3,72.3414041424509,0.5370698446160924,0.03734403403553082,1,6,5,0,0.14925373134328357,29.850746268656717,3.0526315789473686
89,25,10,12,323.5286181226336,5.4041185442760975,71.1999796633111,10,4,3,0.6232732081114306,3,1,9,13,0.17997863803116657,54,19,4,414,14,3,3,38.50439638663121,0.18066986828289544,0.045425435615629346,4,4,2,1,0.13333333333333333,33.333333333333336,2.7
370,12,16,8,659.7492260934202,3.8204812742285936,63.86823022200208,12,2,4,0.5425549955584757,1,0,17,17,0.42439543335092356,45,22,3,74,13,2,2,79.05549934259601,0.22049502258774342,0.04260127100599811,3,4,15,0,0.0215633423180593,5.3908355795148255,1.9565217391304348
206,8,8,5,945.9783483233768,6.675937749945468,89.37941579587327,9,2,6,0.5227298794709063,0,1,17,9,0.1297754235630796,60,26,3,242,18,4,0,75.43546323792233,0.4574501286938954,0.00761038167126881,7,2,8,1,0.024154589371980676,19.32367149758454,2.2222222222222223
87,46,6,3,696.9764280094768,4.9529369199599,25.977962719227502,12,6,7,0.5017176206616485,1,1,14,21,0.26722394682028505,48,24,2,396,16,4,4,68.16117270251931,0.5138742534212654,0.03374781479583772,3,2,6,0,0.03409090909090909,45.45454545454545,1.92
247,8,6,7,4686.6228829729325,7.158050824474916,67.87175873010321,9,5,4,0.5605741084987385,1,1,14,10,0.10468918955516614,56,24,3,46,17,2,1,24.770838268298036,0.3938318649381349,0.12860467651258523,4,2,4,0,0.028225806451612902,8.064516129032258,2.24
163,21,6,3,1520.4243683868601,13.718140312056022,28.640415492256906,12,5,5,0.8739469945796484,3,2,13,9,0.12984853226121804,51,16,1,89,16,1,2,22.795940962311757,0.2654572068224727,0.03159560633683515,3,6,10,0,0.018292682926829267,6.097560975609756,3.0
390,12,7,1,1481.0022886547954,5.878779500696663,80.19424590968337,8,2,5,0.547962042169328,1,0,14,16,0.12132956062692644,51,20,2,781,16,2,0,68.10358125138669,0.2746013143623585,0.10652763635558685,6,1,3,0,0.0025575447570332483,5.115089514066496,2.4285714285714284
73,32,13,10,2043.0664991505096,7.232525686096211,63.11082571115995,16,1,3,0.7825184635070559,4,1,19,10,0.14848136175352572,49,24,3,818,18,2,2,64.28608186831622,0.4706900661577247,0.01741885625385275,3,7,3,0,0.13513513513513514,27.027027027027028,1.96
106,28,7,15,351.13363665579885,7.606562544575223,73.39219944048236,13,5,3,0.538997455513186,4,0,11,13,0.45462002721733213,39,21,2,51,15,1,2,82.84386080323365,0.5138985279425177,0.06434533350368278,1,3,6,0,0.14018691588785046,9.345794392523365,1.7727272727272727
100,56,13,1,3099.858633759184,11.29336563216489,47.722340788204676,6,3,7,0.6810705214260466,1,0,20,17,0.2334632302985038,40,25,2,14,13,4,1,74.26278886162486,0.14912390863927047,0.006826009577592283,2,2,5,0,0.009900990099009901,39.603960396039604,1.5384615384615385
34,12,6,3,1016.616985953941,2.4026092469105644,90.58929863315502,9,5,3,0.6890308811928142,1,3,10,11,0.28662362163523974,57,21,4,64,9,2,0,89.20508518216084,0.06286446376110859,0.008521302588627192,3,4,6,0,0.08571428571428572,57.14285714285714,2.590909090909091
199,15,7,12,2144.1116946976595,5.455639545315074,85.83449328117703,8,2,8,0.6506537250798645,1,3,12,10,0.2284749019011779,58,24,4,102,18,0,2,61.9123142581256,0.08615174677098174,0.0020793664349282527,1,10,5,1,0.06,0.0,2.32
192,7,1,38,375.45655556964937,8.212372397868297,76.67088606023775,9,2,8,0.7005242624708559,3,0,14,9,0.055464583434579544,67,25,4,117,14,3,0,39.726670925903235,0.48990534330701746,0.013253876316692614,4,3,6,1,0.19689119170984457,15.544041450777202,2.576923076923077
149,12,15,7,231.8849246066692,13.464269569817361,62.40965506273118,10,5,5,0.7540940435299326,3,1,9,12,0.38056900508091857,56,24,3,193,14,1,2,56.93867020640373,0.2558013609905288,0.02661106483126301,2,4,6,0,0.04666666666666667,6.666666666666667,2.24
117,29,9,4,2484.6563967007,5.777949004769128,76.59714570590265,7,3,5,0.7399303117933508,2,0,12,15,0.5312608390308925,66,29,5,460,16,4,1,41.17517001617476,0.18912520270087443,0.02705825442139195,2,6,8,0,0.03389830508474576,33.898305084745765,2.2
