loc,comment_lines,blank_lines,cyclomatic_complexity,halstead_volume,halstead_difficulty,maintainability_index,num_methods,num_classes,coupling,cohesion,inheritance_depth,num_children,weighted_methods_per_class,response_for_class,lack_of_cohesion,code_churn,num_commits,num_authors,file_age_days,num_revisions,num_bugs_historical,num_bug_fixes,test_coverage,comment_ratio,duplicate_code_ratio,fan_in,fan_out,num_dependencies,defect,complexity_per_loc,bug_density,churn_per_commit
104,181,3,5,1871.2784306503559,20.209170501280177,76.29893444350179,6,6,7,0.8996891456712337,5,1,14,15,0.23475266762626568,57,20,3,181,15,0,2,84.77123161379991,0.2134993351471561,0.013559166692529137,1,4,8,0,0.047619047619047616,0.0,2.7142857142857144
233,39,8,3,763.1583110010893,6.375783093552749,85.22449846255763,6,4,4,0.6209801922641007,2,0,17,16,0.37488838146105485,45,23,4,102,15,0,1,72.62185961567718,0.14228915089766359,0.2836792857178764,2,5,3,0,0.01282051282051282,0.0,1.875
27,14,16,8,3084.8000444778804,5.014558985886654,49.14097307876229,9,4,2,0.4990081883996405,0,1,21,10,0.3145534508792024,50,24,3,515,18,1,2,76.8223925989753,0.42099013182879785,0.10386253601496938,2,6,7,0,0.2857142857142857,35.714285714285715,2.0
62,4,4,3,1614.881205472691,7.568221806911243,83.08107681071097,8,2,5,0.9345091068658155,4,1,17,15,0.29618954975699147,53,22,4,462,18,2,2,63.4734830096148,0.44044804400424176,0.006060809275485856,2,3,8,0,0.047619047619047616,31.746031746031743,2.3043478260869565
242,47,4,5,481.78741040606184,8.400164099187528,71.26846886337893,13,4,5,0.8732156507754741,1,4,18,9,0.2687319249020091,52,16,1,217,20,2,1,19.378906182620312,0.28700796526320366,0.26359635773851564,4,1,2,0,0.0205761316872428,8.23045267489712,3.0588235294117645
131,53,4,5,1045.6031156880322,8.79282119272103,31.50322771817937,10,7,4,0.5848787887150466,5,1,11,11,0.23516960242832755,45,21,5,34,12,2,3,69.49643901269755,0.1267630627318417,0.08988098919482575,0,3,6,0,0.03787878787878788,15.151515151515152,2.0454545454545454
1027,11,4,4,209.24899293708046,3.902859320164753,53.84012760548359,7,4,10,0.6590997731146071,3,1,13,11,0.2575435280392743,45,24,3,6,20,2,0,64.21434575605699,0.6194399982092301,0.07267517516582682,3,1,3,1,0.0038910505836575876,1.9455252918287937,1.8
79,2,7,8,3186.285095339053,2.869320180702921,58.64720462839871,13,3,3,0.703018927012836,2,1,14,10,0.05503048472960356,71,31,3,185,11,2,3,52.804057011518054,0.17574768757933315,0.010774773250028735,8,6,6,0,0.1,25.0,2.21875
52,57,2,4,834.7584482635192,4.903450125397491,74.50931135255593,13,4,8,0.8943737963563784,3,1,24,13,0.24762114313955544,52,30,4,191,13,3,0,61.55938158951005,0.46113608882757906,0.04013140338892671,3,5,6,0,0.07547169811320754,56.60377358490566,1.6774193548387097
60,20,6,14,1597.175753193233,7.583788660976982,91.17717340915719,8,3,2,0.8028481410865556,0,0,17,12,0.1307785206186262,47,21,2,48,12,4,2,79.112974487428,0.23005993575155995,0.11625013766877915,6,4,8,0,0.22950819672131148,65.57377049180329,2.1363636363636362
150,27,8,12,2093.173973051452,2.701820539183059,74.23321155580372,8,7,4,0.7816166433342677,4,1,14,13,0.05890465471796052,40,28,2,501,11,2,6,42.64912025603799,0.2505245656728284,0.1445234148070304,1,5,9,0,0.07947019867549669,13.245033112582782,1.3793103448275863
126,5,18,18,483.1636665161026,12.005191429704292,75.8990508866864,9,2,8,0.5746603518634061,3,2,17,17,0.396283371715015,52,18,4,49,19,3,1,64.07376969527373,0.2084691650104598,0.10955355050313643,3,4,6,0,0.14173228346456693,23.62204724409449,2.736842105263158
1380,23,7,3,6556.429757890869,13.7824657369829,55.902139044075426,12,3,6,0.712071785206817,1,2,17,18,0.202660774825696,53,22,2,3,23,4,1,91.90138827265139,0.5634215498564861,0.00700330902035425,8,6,6,1,0.002172338884866039,2.896451846488052,2.3043478260869565
99,20,6,7,754.6127515980147,7.308782944157836,58.65738809503802,14,3,7,0.8807546897725695,1,0,13,10,0.42482674977172274,42,16,4,29,13,1,2,76.24598148630346,0.2602757124048832,0.021111149770498345,3,6,8,0,0.07,10.0,2.4705882352941178
156,33,8,5,899.2781304816656,3.2441847128754446,56.27320671352273,14,8,7,0.5302512998063355,0,1,14,10,0.38922677664613764,55,21,2,153,12,2,2,70.638262757127,0.13690967578347613,0.027516588500604094,4,5,8,0,0.03184713375796178,12.738853503184714,2.5
359,7,11,7,278.30798571618527,3.902907477377355,53.76006964492286,10,4,12,0.6908407069422771,1,1,14,12,0.1453212900834928,47,17,4,79,16,1,1,83.36293944967068,0.35624811180552,0.06243997437894177,2,4,6,0,0.019444444444444445,2.7777777777777777,2.611111111111111
133,81,3,11,891.3786231896911,10.387210962874704,79.10304352385779,14,3,4,0.6566154300426915,2,0,17,9,0.09302604598507924,41,20,3,59,19,4,0,72.53056171155772,0.12294040538000885,0.24017809485447306,3,3,7,0,0.08208955223880597,29.850746268656717,1.9523809523809523
258,8,7,13,331.7419215437828,2.523828031925672,68.47748734366155,12,6,2,0.634708632422983,2,4,15,12,0.18692213698826363,46,16,4,15,12,2,1,84.74937797443748,0.10578966925611322,0.14456255839716742,3,5,3,0,0.05019305019305019,7.722007722007723,2.7058823529411766
220,26,14,38,269.87692723254236,4.554972222173432,68.44702407965984,10,6,7,0.8925250095720432,0,3,6,12,0.20787859257390587,46,24,2,94,15,2,1,55.04962201576522,0.42959898631693155,0.26131181386177865,0,2,6,0,0.17194570135746606,9.04977375565611,1.84
342,10,4,12,31082.14923306005,12.60032172850506,24.364655335286436,15,3,4,0.4498216896793878,6,4,13,9,0.48717466327206094,44,22,2,230,12,2,0,82.20229880008422,0.39869062405954797,0.2541420167902506,3,6,1,0,0.03498542274052478,5.830903790087463,1.9130434782608696
36,11,2,10,3341.710919666064,4.125601067234919,55.65147204951406,10,5,10,0.800087672354669,4,1,9,11,0.4843027299825035,49,22,5,182,19,4,3,72.39136286977234,0.46753561773368224,0.1835918799477736,1,6,1,0,0.2702702702702703,108.10810810810811,2.130434782608696
332,7,33,3,572.5865065718716,4.693113562686394,78.11828095974033,6,4,3,0.790234800702555,1,2,16,15,0.4150944762123271,57,13,4,380,20,2,1,56.907535842447466,0.39257116752689575,0.035326703297925484,3,3,4,0,0.009009009009009009,6.006006006006006,4.071428571428571
129,29,2,12,527.4816818088212,2.866314828503203,55.529583983879824,16,3,4,0.3185308342553378,0,2,17,8,0.4359783040725362,48,17,6,102,14,4,2,76.5713505931702,0.44447687163175525,0.0010207473255406758,1,3,5,0,0.09230769230769231,30.76923076923077,2.6666666666666665
178,31,7,1,275.7407269495751,10.63695405289196,53.61884068699733,14,4,9,0.6849567763002156,5,0,12,18,0.34096800550115086,58,18,4,270,17,0,0,62.90256607538133,0.25203037678507434,0.04472704708689401,5,5,5,0,0.00558659217877095,0.0,3.0526315789473686
100,21,13,18,1101.5542426559368,3.662260977461002,82.13124602063213,12,4,4,0.5977396772128484,3,0,16,12,0.1881980777344872,46,11,3,121,12,1,4,84.12322485763659,0.46426806999584536,0.17309446745795282,3,5,3,0,0.1782178217821782,9.900990099009901,3.8333333333333335
779,43,6,43,705.22346498879,13.139270252805376,60.03337485405165,7,3,5,0.7532093344153288,2,0,7,12,0.1767610446613765,42,26,4,31,16,3,1,60.40948000804837,0.0487980657716354,0.06648239346703372,4,6,6,0,0.05512820512820513,3.8461538461538463,1.5555555555555556
19,34,4,5,616.3713514004304,4.31768023272352,53.39384811829655,8,4,4,0.7225876691171278,0,1,18,7,0.48496263272169066,47,25,3,100,16,2,4,69.39794436240774,0.43320508002835345,0.1656336945487794,2,3,3,0,0.25,100.0,1.8076923076923077
601,17,5,1,883.6414055583944,11.17312046087767,71.20098636690409,6,2,5,0.8605582032852667,4,0,15,10,0.4821768205549519,65,21,3,44,20,2,2,44.95838803742146,0.30635364410402394,0.052515096404922024,1,2,4,0,0.0016611295681063123,3.3222591362126246,2.9545454545454546
75,62,3,4,815.4010364941166,14.522137553588289,77.75896034353427,11,4,7,0.8529063325996333,2,0,18,14,0.3709185463501418,53,13,3,24,17,0,1,73.48492517272246,0.25486764586573346,0.03999132475454935,1,2,3,0,0.05263157894736842,0.0,3.7857142857142856
684,18,6,3,4098.0545607168715,11.529207752643815,29.96413200067407,5,7,4,0.9006731225239352,2,0,18,7,0.062364097857139554,50,26,2,49,21,3,2,52.03393259835798,0.24724161695915217,0.1992693518261048,4,6,4,0,0.004379562043795621,4.37956204379562,1.8518518518518519
503,47,10,14,551.7417808839118,22.102932313463345,17.062338689453362,9,4,8,0.7233191471954578,0,0,18,12,0.30025970266465896,55,17,3,1,19,2,1,67.54103172552705,0.2327828032242434,0.1477111005342872,5,0,5,0,0.027777777777777776,3.968253968253968,3.0555555555555554
409,15,1,22,802.6720226219317,2.389063939696114,89.38196757822769,13,6,5,0.7421933977003151,3,1,22,7,0.1088731980306389,54,20,5,42,16,2,1,40.368997498137816,0.14929160977895983,0.043410412466836294,5,7,3,0,0.05365853658536585,4.878048780487805,2.5714285714285716
339,15,10,11,748.0331325925764,7.278064984885526,32.02953682466797,14,2,5,0.7612767508758954,2,2,20,11,0.21991424976401672,59,23,3,534,18,3,4,63.8014213407018,0.19467498980782055,0.02015839175484603,3,2,2,0,0.03235294117647059,8.823529411764707,2.4583333333333335
1431,71,5,1,1021.715453900742,5.904961106007142,91.73081182474559,16,2,6,0.39104736994821837,2,1,13,16,0.41216287095541976,41,19,2,57,16,2,4,59.429640124410476,0.22606573411271963,0.18951066603980496,5,7,5,1,0.0006983240223463687,1.3966480446927374,2.05
81,7,4,9,276.405079995083,5.201312863210217,53.531559144174295,12,5,6,0.9092846179036874,1,0,19,13,0.6107296308225466,46,17,5,107,17,3,0,61.61263669783204,0.32515417071338143,0.008913900586731114,3,5,3,1,0.10975609756097561,36.58536585365854,2.5555555555555554
82,11,4,16,5493.482682899933,3.323269005920123,100.0,6,5,6,0.8946898095579172,3,2,21,9,0.3711531629061414,44,25,2,147,16,4,3,88.31327117148989,0.6182830064104087,0.10864980737915632,4,0,2,0,0.1927710843373494,48.19277108433735,1.6923076923076923
77,2,4,42,2631.7306375439653,6.903493939618539,85.67912616591397,4,3,5,0.9516199954121801,3,0,10,14,0.29928591763230106,41,17,2,99,18,2,1,69.8810435309307,0.19574964445360726,0.02768790830948643,5,6,9,1,0.5384615384615384,25.64102564102564,2.2777777777777777
374,8,11,2,790.5853132109174,4.398654519224348,35.283911082770246,8,5,8,0.9522708355051134,1,0,11,11,0.05536623661461304,59,20,2,485,10,2,0,70.43313958344925,0.38884562124355015,0.04078027729519044,4,2,5,1,0.005333333333333333,5.333333333333333,2.8095238095238093
40,7,4,25,998.5213630626938,6.99675550772611,31.93672946814395,12,4,5,0.8158857645124711,3,0,17,12,0.37318119396246296,56,22,3,55,14,1,2,62.18073449649212,0.26205355124656027,0.14344797706029183,3,1,7,0,0.6097560975609756,24.390243902439025,2.4347826086956523
407,8,29,12,6441.772694020561,2.2813459557010343,44.62002252888732,14,3,6,0.8007750817640675,6,1,14,5,0.27950089350067175,51,21,2,11,15,2,2,65.15540330536406,0.16032300345617137,0.04990454106363449,3,6,3,0,0.029411764705882353,4.901960784313726,2.3181818181818183
111,16,11,3,470.1743765846867,7.406418392547821,70.96406977027688,11,5,5,0.8012404815984443,2,3,16,11,0.28349904539898624,47,16,2,5,21,1,1,43.34033702770302,0.4275403687323466,0.18535603357468075,2,10,1,0,0.026785714285714284,8.928571428571429,2.764705882352941
51,12,14,6,1657.4769938318016,4.491575840987827,50.11849563215794,13,1,4,0.5855800277620562,4,2,16,15,0.39663901309065785,41,17,2,46,10,2,0,79.87974910804186,0.047772072393654566,0.10664613672801511,3,6,8,0,0.11538461538461539,38.46153846153847,2.2777777777777777
50,50,13,5,3354.29997438434,12.367730559024196,62.58091676512344,9,6,4,0.6252994989009835,3,1,16,9,0.3669662444030456,60,25,5,191,14,3,2,51.476686166310785,0.16037835728925834,0.025897928173220012,2,4,9,0,0.09803921568627451,58.8235294117647,2.3076923076923075
66,181,20,1,758.7669196666639,13.470403113126842,62.57232732834934,9,5,5,0.5104027279600721,5,0,15,15,0.3727345794679929,41,23,2,376,11,4,0,43.76865699691804,0.3902366323156686,0.009682673722550371,6,4,4,0,0.014925373134328358,59.701492537313435,1.7083333333333333
33,9,1,2,926.0732639168384,7.793400363184662,79.45109579162906,10,3,1,0.90654275430901,3,1,13,16,0.24766336956475365,55,29,2,393,18,2,1,25.30062707616408,0.32834962608768253,0.127638427455201,7,5,3,0,0.058823529411764705,58.8235294117647,1.8333333333333333
248,52,2,6,344.0041828125288,6.673360567285664,86.89596878878709,14,5,6,0.9670135656563639,3,1,19,13,0.2986615390201772,54,24,4,233,13,2,2,39.66807999368475,0.13232732892105906,0.06737880676840045,2,3,5,0,0.024096385542168676,8.032128514056224,2.16
347,24,6,10,1495.5252449555774,4.581472446762001,55.387051235023264,18,4,6,0.7138306398869533,5,3,13,8,0.07681195512216948,41,23,4,489,14,2,2,50.14274714784378,0.4028342068675198,0.07393722028027039,6,6,2,1,0.028735632183908046,5.747126436781609,1.7083333333333333
387,10,15,23,177.05624765300146,13.793788591802565,13.442814921078678,18,4,5,0.5316485977827955,1,1,17,8,0.8404974005601522,45,24,3,96,16,2,2,84.54037120026523,0.23953276293591183,0.08630650650025046,5,7,5,0,0.059278350515463915,5.154639175257732,1.8
79,15,8,7,1630.9434565050597,8.035912621498424,66.32596481436842,8,2,4,0.8293798440622554,1,1,8,11,0.5214737757361402,52,17,1,477,18,2,4,65.55490554130672,0.4006708340944449,0.08137692039050219,3,2,4,0,0.0875,25.0,2.888888888888889
201,9,5,5,3338.672915699348,6.963364039585863,67.08340317358675,10,6,5,0.5904909732632948,2,0,13,11,0.2746277815117063,42,23,3,195,20,2,0,78.45299833481359,0.2534992642311537,0.07285589926925451,3,2,6,1,0.024752475247524754,9.900990099009901,1.75
149,11,9,22,2046.4240769829198,7.082699320645836,90.43844755820501,15,7,4,0.47386849204431525,3,0,12,14,0.3184326454892449,49,19,3,165,14,6,0,58.85941987748156,0.24635636334636457,0.010047551824204274,3,5,6,1,0.14666666666666667,40.0,2.45
296,148,9,2,685.0992375094148,8.338266936980082,59.953572535138264,11,3,3,0.6623273236675384,0,4,15,15,0.3168431098262908,51,23,2,380,12,2,1,52.029994615252164,0.12091952890176945,0.07827149121056602,4,1,9,0,0.006734006734006734,6.7340067340067336,2.125
231,36,4,1,1442.4408483168725,3.527413128121717,68.17997124682108,10,4,6,0.7433679159116812,0,0,8,17,0.21845772576735603,43,16,1,28,17,0,2,80.47928578199802,0.06671685339252373,0.21619339258929127,1,3,6,0,0.004310344827586207,0.0,2.5294117647058822
162,6,16,2,735.3325779110817,8.877872334746003,57.712720127874576,14,6,9,0.6995670595668935,1,1,13,13,0.04875067493909339,45,14,4,421,19,1,0,64.5949894241352,0.45660217540727804,0.057143445994440746,3,5,6,0,0.012269938650306749,6.134969325153374,3.0
23,11,4,1,262.84280659384063,7.834285425540309,76.25372288215537,8,7,5,0.6750539570134833,3,0,15,9,0.39418496278291343,46,23,3,75,13,4,1,88.74569824081156,0.5544463506026864,0.11189743215003033,4,5,3,0,0.041666666666666664,166.66666666666666,1.9166666666666667
125,27,5,2,1899.1515137834124,4.757442765339683,100.0,11,5,4,0.6672656552720659,2,0,17,9,0.18438780380635236,51,19,7,667,18,1,2,17.214111409675983,0.2673038169466649,0.04098327257158587,3,4,8,0,0.015873015873015872,7.936507936507936,2.55
165,6,17,7,534.4674315691927,8.283870055047455,54.950889411313035,11,3,7,0.9205543140174189,1,0,13,18,0.15497536957951172,59,26,2,65,15,2,1,71.14511657108127,0.6089592457265568,0.11145588023983827,5,3,6,0,0.04216867469879518,12.048192771084338,2.185185185185185
74,13,52,3,1124.1691891649407,5.1418783527523795,68.14531625120951,10,3,7,0.7490252583343785,4,1,17,13,0.383950345145623,51,18,3,26,23,5,0,73.97628429871092,0.16324352428346348,0.13867676133706522,2,4,6,0,0.04,66.66666666666667,2.6842105263157894
113,17,18,3,2118.147795807545,7.095091200544756,48.45085402368443,12,4,7,0.8997540310665297,4,1,17,12,0.42528573300302497,45,17,3,40,11,2,3,89.44380272066311,0.18113094007598016,0.023329704900589762,3,0,4,0,0.02631578947368421,17.543859649122805,2.5
40,51,4,3,526.9253974915139,8.501123379839322,48.06106208950188,9,4,2,0.8809287565688285,3,1,13,14,0.49714256003669416,47,14,4,122,14,2,0,49.616975253577074,0.17152327678865567,0.33206679819309587,0,6,10,0,0.07317073170731707,48.78048780487805,3.1333333333333333
107,26,12,1,3644.1913596992563,6.323034881549688,59.87102285719208,8,6,5,0.9584732255598677,3,0,21,15,0.14070690170036929,66,27,1,204,16,1,0,76.859480300654,0.07832263462362826,0.2553982069143316,8,3,6,0,0.009259259259259259,9.25925925925926,2.357142857142857
246,148,12,28,3002.5275199394446,8.81673286648479,59.10144613110948,6,6,4,0.8339477820919972,3,1,17,16,0.27518598930549243,47,23,4,35,14,1,1,74.90698634535352,0.16350454090238772,0.02210457419468802,2,2,6,0,0.11336032388663968,4.048582995951417,1.9583333333333333
1198,1,5,10,374.13077127704213,7.07346171363781,57.03659845795475,6,5,9,0.5542026699011485,1,0,22,8,0.23735778840381894,42,14,4,194,13,1,1,51.96958304438647,0.48614490445186526,0.07935283657472784,2,3,3,1,0.008340283569641367,0.8340283569641368,2.8
53,5,6,6,2394.5864810808503,7.426393630483488,33.40651248715496,10,8,6,0.5683109969527502,1,2,22,19,0.39199414955375517,60,25,1,334,18,2,2,66.3229027425302,0.0866802644463082,0.11511045079179553,3,2,7,0,0.1111111111111111,37.03703703703704,2.3076923076923075
144,16,8,12,3761.560032316779,6.024300747795879,43.22082488725437,11,5,4,0.48831131067655353,0,1,17,12,0.20495768673575085,43,23,3,6,15,4,0,56.3331747665728,0.057653334251081816,0.025336995497673546,5,2,4,0,0.08275862068965517,27.586206896551722,1.7916666666666667
56,20,5,15,553.7440355482203,3.813814162274394,45.62684125994989,6,3,2,0.8265482442032274,0,2,17,22,0.6262068970184488,57,22,7,3,10,0,0,61.14499328742377,0.1904828444304374,0.152182840485991,2,4,5,0,0.2631578947368421,0.0,2.4782608695652173
135,7,4,4,596.7767388354445,24.004727328128627,43.80606326569292,11,4,2,0.7313160601552731,1,2,15,17,0.2057518630599165,39,18,2,430,23,5,1,50.20506590374614,0.31984718007037094,0.06022939324846752,4,6,8,0,0.029411764705882353,36.76470588235294,2.0526315789473686
118,7,1,11,1877.6169498155082,12.773237370130332,89.96906935661885,9,2,7,0.5779525361792658,1,0,11,19,0.42165535936974585,42,22,2,113,13,3,1,73.20999519096968,0.23982199623921138,0.1236009528649243,0,5,4,1,0.09243697478991597,25.210084033613445,1.826086956521739
341,38,31,1,630.2483960153777,3.5248309508069378,74.29084356481428,10,2,7,0.6823388877468202,1,1,14,9,0.0760396824151022,57,16,3,25,14,2,3,80.62999150057318,0.14215321525552105,0.025730107437426666,3,4,3,0,0.0029239766081871343,5.847953216374268,3.3529411764705883
393,27,4,15,2082.5119553956415,9.182637867301256,50.84131642529537,11,2,9,0.41235026831134836,3,0,27,18,0.4303496984797693,42,20,5,29,17,2,3,69.78807215025145,0.10125954331733407,0.15604882171955115,2,2,2,0,0.03807106598984772,5.076142131979695,2.0
174,45,3,30,1942.2052642540039,6.13270054665292,83.83721779393802,11,4,5,0.7954065720916136,4,1,14,13,0.4669118164035824,41,25,1,93,18,2,1,61.90017440184173,0.21361722041911058,0.04059263655556,6,5,4,1,0.17142857142857143,11.428571428571429,1.5769230769230769
132,74,11,9,292.96333008975904,8.531392369196059,98.40708722664314,8,5,1,0.7800216592348894,3,1,13,8,0.6589707259353584,53,20,2,225,8,3,2,79.49426554437771,0.25842353595218504,0.07097281754204837,2,3,4,0,0.06766917293233082,22.55639097744361,2.5238095238095237
486,15,16,2,2966.254488904864,8.921357979681435,50.02403818645486,14,3,8,0.9352554407303204,3,0,22,12,0.20426823680892328,50,21,1,210,11,2,0,55.38805526392893,0.31806186464091674,0.001489859831800745,5,3,7,1,0.004106776180698152,4.106776180698152,2.272727272727273
177,8,6,28,1143.505863000045,4.418247173187684,77.52305450280711,15,3,6,0.6293656820151897,2,1,12,12,0.06508453158879111,60,24,3,59,14,2,4,68.61801955797812,0.4914845772505661,0.019658862585728305,3,5,3,1,0.15730337078651685,11.235955056179774,2.4
676,25,5,3,234.84703140851477,10.771447763484503,74.70899011735389,10,3,1,0.8948221797323002,1,1,15,13,0.4037125794597581,50,22,2,15,17,0,5,85.93271378459559,0.10358979163380304,0.022374914230177265,4,1,4,0,0.004431314623338257,0.0,2.1739130434782608
28,53,10,10,498.68494383516486,8.5684186698748,73.74267649906102,12,3,6,0.7825282969069591,2,1,8,14,0.5709459277591155,56,16,4,91,23,0,2,58.919023806634506,0.5056763925346586,0.048028947739994,3,5,9,1,0.3448275862068966,0.0,3.2941176470588234
881,29,11,9,2526.2912798449884,4.491015413512837,61.62379071467849,2,6,1,0.5311065296500576,1,1,25,10,0.13928466091904698,41,20,2,18,14,1,2,57.33636340501154,0.029888542451433953,0.07632224820648195,1,2,5,0,0.01020408163265306,1.1337868480725624,1.9523809523809523
80,3,9,4,3025.3620309085986,30.593398863373,82.4722099138722,11,5,7,0.6933716565850437,6,1,18,11,0.21554246167178576,48,25,3,88,15,2,2,50.763165848425096,0.32279593826801795,0.01403072265658355,3,8,4,0,0.04938271604938271,24.691358024691358,1.8461538461538463
50,14,24,11,994.6240973966178,8.839704433535992,69.63395237196006,5,6,6,0.6697295823265335,4,0,16,10,0.17883789866988667,52,23,2,27,11,0,3,47.85835845104627,0.29983243660631487,0.0018272189002111366,5,2,7,0,0.21568627450980393,0.0,2.1666666666666665
141,11,9,11,679.3385783038533,5.125316917042395,46.7879788657193,6,2,3,0.7005357526455469,0,1,15,12,0.14790446213216155,49,13,4,195,14,1,2,74.91173312234184,0.2909721843562712,0.039039015257010264,1,1,8,0,0.07746478873239436,7.042253521126761,3.5
46,10,4,6,3846.4340294159656,10.95342124130055,32.347173862014444,8,5,7,0.7067135153870333,2,0,14,15,0.2350258894119424,63,22,2,150,14,1,1,66.7344689517307,0.3482867539298329,0.4004088368993194,1,9,7,0,0.1276595744680851,21.27659574468085,2.739130434782609
262,4,5,65,1115.866503292659,12.481659952243131,41.718095011493,7,2,6,0.6181417753205737,0,1,14,9,0.16948237274827319,38,14,4,133,22,0,3,61.783247782102336,0.11448266776970545,0.05205740386972646,4,5,3,1,0.24714828897338403,0.0,2.533333333333333
93,27,9,5,1881.4140920536242,5.303755147763535,65.41264058866038,15,5,4,0.6394811833617627,4,1,12,8,0.3386778975917142,48,23,1,159,18,1,2,52.681022718627666,0.23080797293415636,0.04688690123511801,0,2,5,0,0.05319148936170213,10.638297872340425,2.0
197,63,2,1,897.9524274399283,7.887423080522981,47.75590474620918,9,4,4,0.5331927414258818,3,5,11,13,0.13840058957439744,47,25,6,87,15,5,1,54.11194619646156,0.3282519654729644,0.08704472680938935,0,2,4,0,0.005050505050505051,25.252525252525253,1.8076923076923077
55,25,16,3,462.18415994273806,5.102456372784385,37.21781971573768,9,3,2,0.682671815753194,1,0,15,18,0.39064454272055116,50,24,2,21,15,1,1,37.01197022529269,0.19312418695963718,0.09041302768448425,2,3,3,0,0.05357142857142857,17.857142857142858,2.0
118,8,4,7,5919.149098760874,12.689919333458626,76.0626083466163,12,6,6,0.8935997989943779,1,2,15,10,0.26731554490712345,39,29,2,13,16,4,4,55.062577190774576,0.27140894129782894,0.20463959324560965,3,5,5,0,0.058823529411764705,33.61344537815126,1.3
163,60,11,2,247.13425550831553,12.102153494164279,73.55417066751902,15,5,6,0.5065098034293186,1,0,15,15,0.2302213673274213,55,25,5,307,22,4,0,37.6234829792457,0.35688338459858426,0.0021429212799959365,4,4,3,0,0.012195121951219513,24.390243902439025,2.1153846153846154
122,9,25,3,557.7982870423845,11.037136164786993,60.62892590985271,13,5,5,0.7761809941988572,1,1,14,6,0.25918757519419927,58,28,2,69,17,1,3,81.6800859865913,0.46374175212926705,0.07651876766803137,2,2,3,0,0.024390243902439025,8.130081300813009,2.0
728,17,4,8,521.0241873498304,10.024732955917669,100.0,8,6,5,0.924458294540873,4,1,17,11,0.12888658467375871,45,17,2,80,17,1,4,63.01705881396721,0.20414050555684785,0.007589750464645225,2,2,6,0,0.010973936899862825,1.371742112482853,2.5
